freq	q2m10_std	q2m12_std	q2m13_std	q2m14_std	q2m15_std	q2m16_std	q2m17_std	q2m18_std	q2m19_std	q2m2_std	q2m20_std	q2m21_std	q2m23_std	q2m22_std	q2m24_std	q2m25_std	q2m26_std	q2m27_std	q2m28_std	q2m29_std	q2m3_std	q2m30_std	q2m31_std	q2m6_std	q2m7_std	q2m8_std	q2m9_std	q3m1_std	q3m10_std	q3m11_std	q3m12_std	q3m13_std	q3m17_std	q3m2_std	q3m3_std	q3m4_std	q3m5_std	q3m6_std	q3m7_std	q3m8_std	q3m9_std	q1m1_std	q1m2_std	q1m3_std	q1m4_std	q1m5_std	q1m6_std	q1m7_std	q1m9_std
5397.3	0.610904922	0.651202952	0.43540858	0.547969225	0.567421185	0.557172258	0.615698406	0.712066369	0.675686951	0.633689886	0.594940067	0.538957463	0.564097503	0.451773433	0.562649605	0.546521162	0.658915814	0.706870817	0.635941031	0.930922476	0.564664202	0.665114489	0.664041156	0.76168779	0.663324732	0.624482498	0.613942419	0.563636514	0.590744109	0.570340343	0.598439889	0.557088343	0.573315602	0.539003909	0.600241997	0.591728212	0.591044929	0.624022906	0.576329963	0.630273374	0.579061582	0.639906957	0.632649017	0.607248575	0.998989631	0.70228658	0.884308664	0.72150213	0.627209091
5398.65	0.610221919	0.649858628	0.433138469	0.547436165	0.566705493	0.557041434	0.616258677	0.712278116	0.674747007	0.632847905	0.594450124	0.538541593	0.562871482	0.451697629	0.562454783	0.547345879	0.657586252	0.706727949	0.634777455	0.929912893	0.564805233	0.665202597	0.665014294	0.75937704	0.662208811	0.622434725	0.613832107	0.564043455	0.59075793	0.569847654	0.599194863	0.556730824	0.573167557	0.538553342	0.60033624	0.591543141	0.591117681	0.624154446	0.575703062	0.630307843	0.578922794	0.63889095	0.632286676	0.607018688	0.998879439	0.701634289	0.882802345	0.720223272	0.626891664
5400	0.609545187	0.648508131	0.430867942	0.54687592	0.565995763	0.556898533	0.616812495	0.712483194	0.673808035	0.632054978	0.594043958	0.538157077	0.561637989	0.451578157	0.562218229	0.548199109	0.656257059	0.706583672	0.633669668	0.928894105	0.56498641	0.665282259	0.665957309	0.757081753	0.661076467	0.620348514	0.61372172	0.564450395	0.59078828	0.569383059	0.599922458	0.556363778	0.573013748	0.538122018	0.60042909	0.591357325	0.591202441	0.624282894	0.575084015	0.630343775	0.578796794	0.63782914	0.631880983	0.6068516	0.998763488	0.700980727	0.881281739	0.71899871	0.626576664
5401.35	0.608874675	0.647153303	0.42860114	0.54628857	0.565292017	0.556744204	0.61735774	0.712681583	0.672870748	0.631311466	0.593718621	0.537803829	0.560398123	0.451416144	0.561939903	0.549078757	0.65492966	0.706437863	0.632620717	0.927865865	0.565206156	0.665353474	0.66686542	0.754805861	0.659928442	0.61822452	0.613610442	0.56485619	0.590834426	0.568946237	0.600621658	0.555987644	0.572854327	0.537710283	0.600520578	0.591170793	0.591298268	0.624407795	0.574472982	0.630381002	0.57868346	0.636721472	0.631432304	0.606745374	0.998641901	0.700326057	0.879746678	0.71782889	0.626263302
5402.7	0.608210517	0.645795731	0.426345791	0.545673729	0.564594224	0.556578417	0.617892555	0.712873206	0.671935968	0.630617511	0.593470489	0.537481685	0.55915312	0.451210563	0.561620226	0.549982812	0.653605527	0.706290415	0.631633289	0.926828026	0.565462337	0.665415905	0.667734455	0.752553126	0.658765673	0.616063274	0.613497193	0.565259164	0.590895145	0.568536903	0.601291637	0.555602212	0.572689568	0.537318905	0.600610636	0.590983153	0.591404534	0.624528955	0.573869973	0.630419328	0.578582754	0.635567803	0.630941107	0.606697892	0.998514431	0.699670321	0.878196889	0.716713853	0.62595091
5404.05	0.607552589	0.644437474	0.424108342	0.54503112	0.563902278	0.556401869	0.618415195	0.713058054	0.671004486	0.629972791	0.593295713	0.537190065	0.557904515	0.450962894	0.561259414	0.550909452	0.652286418	0.706141309	0.63071004	0.925780636	0.565753633	0.665469611	0.668561386	0.750327708	0.657589118	0.613865741	0.613381487	0.565658334	0.590969657	0.56815425	0.601931844	0.555208092	0.572519725	0.536948367	0.600699236	0.590794327	0.591520051	0.624645844	0.573275131	0.630458772	0.578494456	0.634367979	0.630407919	0.606706711	0.998381284	0.699013662	0.876632414	0.715653578	0.625638964
5405.4	0.606900842	0.643080568	0.421899146	0.544361755	0.563216558	0.556215413	0.618924034	0.713236096	0.67007713	0.629376869	0.593189698	0.536928901	0.556653229	0.450672534	0.560856984	0.551856804	0.650973919	0.705990507	0.629853039	0.924723695	0.566077881	0.665514571	0.669343764	0.748134013	0.656399755	0.611633137	0.61326212	0.566052595	0.591057098	0.56779792	0.602541363	0.554805682	0.572344861	0.536599282	0.600786242	0.590604413	0.591644163	0.624758245	0.572688409	0.63049911	0.578418454	0.633121892	0.629833151	0.606769074	0.998242357	0.698356264	0.875052938	0.714647649	0.625326542
5406.75	0.606255244	0.641727082	0.419726562	0.543665474	0.562536724	0.556019426	0.61941775	0.713407314	0.669154797	0.628828958	0.593147724	0.536697237	0.555400858	0.450338485	0.560413676	0.552823076	0.649669728	0.705837901	0.629064143	0.923656949	0.566433476	0.665550637	0.670079454	0.745976507	0.65519867	0.609366395	0.613138635	0.566441272	0.591156385	0.567467069	0.603120026	0.554395506	0.572165312	0.536271988	0.600871808	0.590412998	0.591775814	0.624865694	0.572109853	0.630540398	0.578354671	0.631829388	0.629217318	0.60688198	0.99809765	0.6976982	0.873458251	0.713695559	0.62501325
5408.1	0.605615562	0.640379261	0.417599726	0.542941766	0.561862931	0.555814048	0.619895093	0.713571592	0.668238389	0.628328213	0.593164705	0.536494484	0.554148903	0.44996261	0.559929213	0.553806743	0.648375574	0.705683464	0.628344712	0.922580474	0.566817781	0.665577978	0.670767143	0.743859842	0.653986881	0.607067456	0.613010328	0.566822689	0.591266358	0.567160816	0.603667401	0.553977498	0.571981423	0.535967052	0.600955753	0.59022028	0.591914301	0.624968288	0.571539568	0.630582441	0.578302861	0.630490181	0.628560887	0.607042621	0.997947163	0.697039685	0.871848355	0.712796385	0.624698331
5409.45	0.604981746	0.639039327	0.415529899	0.542191589	0.561194878	0.555600227	0.620354945	0.713729016	0.667328775	0.627873295	0.593235529	0.536319908	0.552898774	0.449543721	0.559403687	0.554805993	0.647093271	0.70552707	0.627695558	0.921493997	0.567228859	0.665596574	0.671405635	0.741788769	0.652765523	0.604737775	0.612876344	0.567196288	0.591386126	0.566878281	0.604183231	0.553552381	0.571793176	0.535684648	0.601038124	0.590025993	0.592058674	0.625065465	0.570977317	0.630625174	0.578262757	0.62910402	0.627864272	0.607247652	0.997790855	0.69638079	0.870222828	0.711949086	0.624381137
5410.8	0.604353806	0.637709849	0.413528438	0.541414504	0.560531972	0.555378621	0.620796467	0.713879674	0.666426943	0.627462658	0.5933551	0.536172437	0.551652249	0.449082987	0.558837098	0.555819469	0.645824573	0.705368902	0.627117461	0.920397772	0.567665495	0.665606484	0.671994275	0.73976832	0.651535948	0.602379884	0.612736542	0.567561713	0.591514965	0.566618601	0.604667398	0.553121106	0.571601162	0.535424861	0.601118854	0.589830393	0.592207848	0.625157029	0.570423423	0.630668549	0.578234217	0.627670608	0.627128032	0.607493971	0.997628849	0.695721783	0.868581776	0.711152501	0.624061324
5412.15	0.603731681	0.636393228	0.411606827	0.540611113	0.559874924	0.555149503	0.621218669	0.714023265	0.665533817	0.627094783	0.593517701	0.536051017	0.550410749	0.448578574	0.558229488	0.556845758	0.644571341	0.705208633	0.626610145	0.919291406	0.568124339	0.665607779	0.672532602	0.737803151	0.650299333	0.599996184	0.612590023	0.567917414	0.591651364	0.566380491	0.605119626	0.55268316	0.571405352	0.535188067	0.601197895	0.589633106	0.5923613	0.625243079	0.569877487	0.630712437	0.578216747	0.626189639	0.626352647	0.607778091	0.997461022	0.695062703	0.866924779	0.71040507	0.623737942
5413.5	0.603115188	0.635091893	0.409775795	0.539781128	0.55922344	0.554912919	0.621620982	0.714159897	0.664650283	0.626767982	0.593718477	0.535954808	0.549176191	0.44803168	0.557580938	0.557883398	0.643335445	0.705046272	0.626173144	0.918174899	0.568603142	0.665600588	0.673020283	0.735898106	0.649056842	0.597589399	0.612436326	0.568262544	0.591794358	0.566162814	0.605539966	0.552239238	0.571206156	0.534974419	0.601275304	0.589434299	0.59251827	0.625323463	0.569339508	0.63075679	0.578210234	0.624660608	0.625538483	0.608097103	0.997287311	0.694403624	0.865251732	0.709705138	0.623410657
5414.85	0.602504357	0.633808648	0.408048385	0.538925158	0.558576949	0.554670287	0.622002683	0.714289578	0.663777395	0.626479995	0.593952142	0.535882362	0.547950291	0.447441803	0.556891212	0.558931294	0.642118604	0.704881973	0.625805828	0.917048251	0.569100831	0.665585099	0.673457289	0.734057838	0.647810134	0.595163274	0.612275122	0.56859691	0.59194327	0.565964523	0.605928495	0.551790234	0.571003891	0.534783755	0.601350928	0.589233963	0.592677702	0.625397781	0.568809573	0.630801525	0.578214335	0.623083252	0.624686088	0.608447408	0.997107883	0.693744862	0.863562531	0.709051026	0.623078923
5416.2	0.601898976	0.632546127	0.406436315	0.538043528	0.557935275	0.554421955	0.622363319	0.714412347	0.662915992	0.626228754	0.594213869	0.535832422	0.546734815	0.446808881	0.556160464	0.559988118	0.640922705	0.704715485	0.625506806	0.915911363	0.569615224	0.665561384	0.673843756	0.732286906	0.646560592	0.592721567	0.612106075	0.568920251	0.592097097	0.565784308	0.606285252	0.551336699	0.570798721	0.534615949	0.601424825	0.589032098	0.592838694	0.625466012	0.568287538	0.630846708	0.578228672	0.62145711	0.623796116	0.608825852	0.996922654	0.693086542	0.861856861	0.708440779	0.622742367
5417.55	0.601299024	0.63130691	0.404950005	0.537135734	0.557298204	0.554167894	0.622702477	0.714528089	0.662067196	0.626012152	0.594498814	0.535803376	0.545531884	0.446132512	0.555388829	0.561052776	0.639749542	0.704546723	0.625274346	0.914763989	0.570143435	0.665529621	0.674179744	0.73058949	0.645309628	0.590268609	0.611928762	0.569230827	0.592254348	0.565620662	0.606610416	0.55087853	0.57059099	0.534470972	0.601497032	0.58882835	0.593000732	0.625528295	0.567773167	0.630892077	0.578252939	0.619781614	0.622868804	0.609229406	0.996731552	0.692428652	0.860134512	0.707872413	0.622400442
5418.9	0.600704491	0.630093796	0.403600651	0.536203184	0.556665301	0.553909288	0.623019704	0.714636822	0.661231798	0.625827778	0.594802276	0.535794499	0.544343092	0.445412917	0.554575678	0.562124489	0.638600797	0.70437583	0.625106229	0.91360618	0.570684354	0.665489959	0.674465673	0.728969484	0.644058802	0.587809894	0.611742732	0.569529049	0.592414706	0.565472733	0.606903908	0.550416897	0.570380954	0.534348671	0.60156734	0.588623367	0.593163026	0.625584447	0.567266526	0.630937725	0.578286654	0.618056279	0.621904897	0.609654958	0.996534567	0.691771491	0.858395336	0.707343814	0.622052511
5420.25	0.600114951	0.628909571	0.402397145	0.535245206	0.556036049	0.553646635	0.62331474	0.714738683	0.660410871	0.625673165	0.595120244	0.53580356	0.543170632	0.444649916	0.553721556	0.563202024	0.637478272	0.704202662	0.625000357	0.912437884	0.571236254	0.665442618	0.674701858	0.727430213	0.642809912	0.585350918	0.611548042	0.569814352	0.592576984	0.565338806	0.607166347	0.549952285	0.570169001	0.534248343	0.601635958	0.588416766	0.593324465	0.625634262	0.566767453	0.630983625	0.578329635	0.61628069	0.620904887	0.610099496	0.996331853	0.691115231	0.856639188	0.706852828	0.621698605
5421.6	0.599530637	0.627756821	0.401347949	0.534262956	0.555410974	0.553380263	0.623587372	0.714833505	0.659605209	0.62554595	0.595448343	0.535829756	0.542016422	0.443843427	0.552825796	0.56428474	0.636383479	0.704027209	0.624953799	0.911258955	0.571796828	0.665387738	0.674888788	0.72597481	0.641564557	0.582898382	0.611344251	0.570086204	0.592740236	0.565217833	0.607397585	0.549485227	0.569955324	0.534170095	0.601702628	0.588208793	0.593484781	0.625677947	0.566275769	0.631029646	0.578381255	0.614454058	0.619869333	0.610560192	0.996123256	0.690459905	0.854865753	0.706397202	0.621337934
5422.95	0.598951448	0.626638132	0.400459684	0.533256524	0.554789045	0.553110426	0.623837428	0.714921271	0.658815846	0.625443856	0.595782823	0.535871621	0.5408824	0.442992745	0.551888469	0.565371952	0.635318117	0.703849365	0.624963305	0.910069254	0.57236377	0.665325546	0.675026796	0.724605461	0.640324318	0.580459368	0.611130965	0.570343402	0.592903423	0.565108348	0.607597693	0.549015781	0.569740239	0.53411356	0.601767571	0.587999535	0.593643425	0.625715792	0.565791149	0.631075667	0.578441165	0.612575855	0.618798864	0.611034523	0.995908776	0.689805564	0.853074862	0.705974744	0.620970055
5424.3	0.598377029	0.625556259	0.399736585	0.532225696	0.554169681	0.5528381	0.624064792	0.715002145	0.658043536	0.625364215	0.596120344	0.535926989	0.539770728	0.442098384	0.550909874	0.566462575	0.634283489	0.703669131	0.625026456	0.908868803	0.572936787	0.665256263	0.675116431	0.723324064	0.639091208	0.578041933	0.610908653	0.570586737	0.593065906	0.565008845	0.607767595	0.548545468	0.56952412	0.534077758	0.601830614	0.587788865	0.593799054	0.625747258	0.565313842	0.631121902	0.578509106	0.610645337	0.617694029	0.611519761	0.995688475	0.689152576	0.851266285	0.705583269	0.62059524
5425.65	0.597807429	0.624513523	0.3991802	0.531172676	0.55355321	0.552563877	0.624269252	0.715075991	0.657289222	0.625304589	0.596457116	0.535995243	0.538683031	0.441158219	0.549889197	0.567556221	0.633280927	0.703486515	0.625139233	0.907657383	0.573513296	0.665179918	0.675158299	0.72213176	0.637866907	0.575654797	0.610676366	0.570815427	0.593226904	0.564918407	0.607906789	0.54807428	0.569307101	0.534062497	0.601891718	0.587576921	0.593951746	0.625772744	0.56484321	0.631167998	0.578584406	0.608661978	0.616555651	0.612013373	0.995462311	0.688500859	0.849439812	0.705220416	0.620212427
5427	0.59724262	0.623512277	0.398792388	0.530096774	0.552938819	0.552287823	0.62445102	0.715142887	0.656553696	0.625262775	0.596790425	0.536074432	0.537621663	0.440174395	0.548826594	0.568652309	0.632311818	0.703301422	0.625298493	0.906434935	0.574091978	0.665096929	0.675152774	0.721028834	0.63665335	0.573307927	0.610434557	0.571028944	0.59338536	0.564835492	0.608016004	0.547603016	0.569089719	0.534067238	0.601951027	0.587364036	0.59410052	0.625792381	0.564379416	0.631214158	0.578666731	0.606624943	0.615384325	0.61251333	0.995230243	0.68785062	0.847595213	0.7048841	0.619821748
5428.35	0.59668255	0.622554775	0.398570041	0.528999192	0.552326224	0.552010981	0.624609893	0.715202754	0.655837663	0.625236241	0.597117392	0.536163386	0.536588349	0.439144646	0.547721847	0.569750239	0.631377087	0.703113871	0.625500682	0.905201362	0.574671752	0.665007377	0.675100463	0.720015191	0.635452394	0.571011288	0.610182943	0.57122747	0.593540802	0.564758982	0.608095437	0.547132484	0.56887202	0.534091221	0.602008388	0.587150112	0.594244893	0.625806038	0.563922117	0.631260291	0.578755608	0.604533598	0.614180874	0.61301723	0.994992271	0.687201949	0.845732298	0.70457206	0.619422848
5429.7	0.596126681	0.621642926	0.398509905	0.527879723	0.5517146	0.551733387	0.624746055	0.715255759	0.655141887	0.625222736	0.597435552	0.53626	0.535585141	0.43807025	0.546575071	0.570849392	0.630477698	0.702923717	0.625742457	0.903956565	0.575250938	0.66491148	0.675001865	0.719089785	0.634266043	0.568776193	0.609921748	0.571410265	0.593692135	0.564687197	0.608145609	0.546663114	0.568654557	0.534133735	0.602063743	0.586935187	0.594384207	0.625813975	0.563471294	0.631306359	0.578850646	0.602386978	0.612946006	0.6135233	0.994748478	0.686554991	0.843850773	0.704282289	0.619015618
5431.05	0.595575582	0.620778642	0.39860535	0.526740771	0.551103938	0.55145598	0.624859439	0.715301707	0.654466962	0.625220013	0.597742247	0.536363762	0.534613631	0.436949416	0.545385381	0.571949618	0.629614445	0.702731037	0.626020056	0.902700495	0.575828709	0.664809447	0.674857548	0.718251003	0.633096104	0.566613992	0.609650637	0.571577732	0.59383908	0.56461965	0.608166531	0.546195951	0.568437384	0.534194049	0.602117304	0.586719714	0.594518141	0.625816245	0.563026549	0.631352333	0.578951258	0.600184347	0.611680716	0.614029451	0.99449876	0.685909766	0.841950409	0.704012695	0.618599662
5432.4	0.595028521	0.619963355	0.398849493	0.525582057	0.550493568	0.55117895	0.624950188	0.715340791	0.653813594	0.625225897	0.598035548	0.536472905	0.533675535	0.435782676	0.544153156	0.573050328	0.628787883	0.702535725	0.626330155	0.901433003	0.576403529	0.664701518	0.674668013	0.717496659	0.631944583	0.564536833	0.609369767	0.571729313	0.593980655	0.564554709	0.608158684	0.545731282	0.568221073	0.534271452	0.602168849	0.586503554	0.594646113	0.625813045	0.562587825	0.631398214	0.579057053	0.597925038	0.61038593	0.614534101	0.994243097	0.685266448	0.840030995	0.703761282	0.61817491
5433.75	0.594485774	0.619198464	0.399233047	0.524405043	0.549883391	0.550902746	0.625018495	0.715372887	0.653182235	0.625238424	0.598313403	0.536586172	0.53277269	0.434569558	0.542877771	0.574151375	0.627998495	0.702337858	0.626669249	0.900153943	0.576974135	0.664587912	0.67443367	0.716823809	0.630813296	0.562556972	0.609079187	0.571864767	0.594116191	0.56449131	0.608122403	0.545269906	0.568005762	0.534365288	0.602218495	0.586287061	0.594767752	0.625804589	0.562154836	0.631443956	0.579167605	0.595608009	0.609062621	0.615035711	0.993981551	0.684625007	0.83809229	0.703526155	0.617741058
5435.1	0.593947147	0.618485018	0.399746191	0.523210473	0.549272166	0.550628053	0.625064419	0.715398158	0.652573395	0.625255468	0.5985742	0.536702028	0.531906537	0.43330991	0.541559378	0.575252212	0.627246422	0.702137322	0.627034212	0.898863216	0.577540043	0.664468758	0.674155156	0.71622913	0.629704267	0.560686635	0.608779073	0.571984123	0.594245151	0.564428278	0.608058212	0.544812593	0.567791676	0.534474636	0.602266163	0.586070323	0.594882319	0.6257909	0.561727526	0.631489539	0.579282439	0.593232437	0.607711816	0.615532647	0.993714122	0.683985648	0.836133968	0.703305508	0.617298288
5436.45	0.593412802	0.617823753	0.400375702	0.522000554	0.54866129	0.550355155	0.625088122	0.715416382	0.651987431	0.62527515	0.59881578	0.536819865	0.531078173	0.432001999	0.540197197	0.576352859	0.626531805	0.701934028	0.627421445	0.897560772	0.578099725	0.664344175	0.673832804	0.715708916	0.628619245	0.558936983	0.608468968	0.572087257	0.594366978	0.564365099	0.607965901	0.544359849	0.56757917	0.534598668	0.602311921	0.58585333	0.59499004	0.625772453	0.561305316	0.631534973	0.579400938	0.590797665	0.606334877	0.616023602	0.993440706	0.683348278	0.834155873	0.703097554	0.616845903
5437.8	0.592882313	0.617215158	0.401112282	0.520775624	0.548047928	0.550084632	0.625089846	0.71542782	0.651424729	0.625295725	0.599037404	0.536937633	0.530289384	0.43064631	0.538791649	0.577452685	0.625854552	0.701728063	0.627828452	0.896246365	0.578653172	0.664214523	0.673467183	0.715258845	0.627560175	0.557320022	0.608149704	0.57217437	0.594481125	0.564300029	0.607846604	0.543912767	0.567368552	0.534736539	0.602355635	0.585636366	0.595089736	0.625748988	0.560888509	0.631580249	0.579522855	0.58830264	0.604932866	0.61650732	0.993161407	0.682713103	0.832157847	0.702900764	0.61638458
5439.15	0.592355427	0.616659381	0.401942343	0.519537425	0.547433157	0.549816579	0.625069822	0.715432318	0.650885611	0.625315455	0.599237479	0.537054639	0.529540748	0.429242247	0.537342271	0.578551774	0.625214254	0.701519284	0.628251938	0.894920045	0.579198456	0.664079911	0.673058625	0.714874407	0.626528558	0.555845235	0.60782103	0.572244778	0.594586747	0.56423252	0.607700262	0.543471347	0.567160095	0.534887516	0.602397478	0.58541953	0.595181579	0.625721199	0.560476535	0.631625245	0.579647639	0.585746651	0.603507281	0.616982796	0.992876122	0.68208004	0.830139419	0.702713512	0.615913804
5440.5	0.591832428	0.616156235	0.402857059	0.51828748	0.546816172	0.549551494	0.625028194	0.715429982	0.650370094	0.625332717	0.599414769	0.537169809	0.528833383	0.427790677	0.535848446	0.579650137	0.624610526	0.701307796	0.628689178	0.893581615	0.579735532	0.663940587	0.672607641	0.7145509	0.625526329	0.554522649	0.607483152	0.57229881	0.594683696	0.564161744	0.607527269	0.543036751	0.56695409	0.535050706	0.602437498	0.585203517	0.595265151	0.625689084	0.560069386	0.631670111	0.579774863	0.583128895	0.602059598	0.617449037	0.992584953	0.681449203	0.828100429	0.702534319	0.615433453
5441.85	0.591313071	0.615705435	0.403840866	0.517027923	0.546196352	0.549289883	0.624965213	0.715420812	0.649878414	0.625345946	0.599568371	0.537281869	0.528168109	0.426289415	0.534310596	0.580747183	0.624042621	0.701093512	0.629137743	0.892230878	0.580263809	0.663796542	0.672114572	0.714283527	0.62455497	0.553358391	0.607136435	0.572336561	0.594771426	0.564086527	0.607328293	0.542609645	0.566750717	0.535225301	0.60247531	0.58498776	0.595339918	0.625652839	0.559666794	0.631714771	0.579904043	0.580448706	0.600591496	0.617904959	0.992287695	0.680820611	0.826040649	0.702361893	0.614944052
5443.2	0.590797439	0.615305974	0.404884895	0.515760709	0.545573656	0.549032103	0.624881119	0.715404798	0.649410421	0.625353633	0.599697047	0.53739021	0.527545385	0.424738822	0.532727805	0.581843155	0.623509728	0.700876394	0.629594947	0.890867834	0.580782444	0.663648135	0.67157985	0.714067254	0.623615824	0.55235849	0.606780767	0.572357934	0.594849434	0.564006558	0.607103277	0.542190514	0.566550322	0.535410263	0.60251126	0.58477308	0.595405958	0.625612831	0.559268562	0.631759209	0.580034723	0.577705402	0.599104702	0.618349731	0.991984553	0.680194224	0.823959773	0.702194907	0.614444996
5444.55	0.590285207	0.614957075	0.405977042	0.514487362	0.544947425	0.548778315	0.624776183	0.71538197	0.648966237	0.62535462	0.599800299	0.537493335	0.526965605	0.423138104	0.531100556	0.582937727	0.623010902	0.700656336	0.630058696	0.889492285	0.581290915	0.663495435	0.671003817	0.713897047	0.622710332	0.551525657	0.606416514	0.572362825	0.594917239	0.563920716	0.606853105	0.541780063	0.566353115	0.535604976	0.60254531	0.584559274	0.595462718	0.625569168	0.558874527	0.631803339	0.580166505	0.57489836	0.597601022	0.618782723	0.991675467	0.679570073	0.821857603	0.702032178	0.613936769
5445.9	0.589776648	0.614657418	0.407107454	0.513210652	0.544317153	0.548529129	0.624650702	0.715352404	0.648545646	0.625347465	0.599877272	0.537590577	0.526428993	0.421487199	0.529428553	0.584030793	0.622544924	0.700433443	0.630526911	0.888104134	0.581788861	0.663338591	0.670386837	0.713768062	0.621839759	0.5508613	0.606044135	0.572351426	0.594974591	0.56382814	0.606578163	0.541379014	0.566159275	0.535808459	0.602577306	0.584346506	0.595509971	0.625522239	0.558484537	0.631847301	0.580299045	0.572027305	0.596082697	0.619203206	0.991360311	0.678948157	0.819733833	0.701872664	0.613419554
5447.25	0.589271266	0.614405247	0.408268159	0.511932463	0.543682443	0.548284215	0.624505024	0.715316053	0.648148373	0.625331018	0.599927296	0.537681115	0.525935397	0.419786701	0.527711536	0.585122438	0.622110616	0.700207639	0.630997451	0.886703184	0.58227555	0.663177833	0.669729174	0.713675455	0.621005013	0.550364242	0.605663594	0.572323524	0.595020877	0.5637285	0.606278626	0.540987767	0.565969131	0.53602001	0.602607393	0.584135307	0.595547554	0.625472337	0.558098345	0.631890974	0.580431776	0.569091918	0.594551797	0.619610673	0.99103921	0.678328436	0.817588213	0.701715264	0.612893078
5448.6	0.58876906	0.614199132	0.409449966	0.510655584	0.543043168	0.548044278	0.62433936	0.715272936	0.647774222	0.62530419	0.599949804	0.537763984	0.525484635	0.418035534	0.525949424	0.586212545	0.621706607	0.699978934	0.631468657	0.885289434	0.582750804	0.66301332	0.669031268	0.713614477	0.62020714	0.550030778	0.605275321	0.572279448	0.595055911	0.563621152	0.605955087	0.540607008	0.565782936	0.536238869	0.602635675	0.583925951	0.595575335	0.625419699	0.557715896	0.63193447	0.580564412	0.566092146	0.59301079	0.620004556	0.990712123	0.677710899	0.815420543	0.701559155	0.612357694
5449.95	0.588270264	0.614036858	0.410643418	0.509383734	0.542399075	0.547809441	0.624153923	0.715223092	0.647422711	0.625265888	0.59994398	0.537838893	0.52507637	0.416232307	0.524141909	0.587301115	0.621331236	0.699747297	0.631938625	0.883862638	0.583214213	0.662845032	0.668293295	0.713580568	0.619446655	0.549854627	0.604879355	0.572219255	0.595079434	0.563505639	0.60560783	0.540237212	0.565600727	0.536464124	0.602661836	0.583718204	0.595593219	0.625364639	0.557336807	0.63197765	0.580696478	0.563028329	0.591462283	0.620384329	0.990378987	0.677095475	0.813230467	0.701403442	0.611813433
5451.3	0.587774826	0.613916407	0.411842772	0.508118529	0.541749563	0.54757974	0.62394927	0.715166481	0.647093521	0.625215363	0.599909796	0.537904481	0.524709974	0.414379306	0.522289844	0.588387969	0.620983153	0.699512605	0.632406116	0.882422649	0.583665227	0.662673179	0.66751561	0.713569322	0.618724189	0.5498291	0.604476248	0.572142646	0.595090825	0.56338118	0.605237574	0.539878903	0.565422839	0.536695177	0.602686184	0.583512573	0.595600911	0.625307493	0.556961138	0.632020522	0.580827643	0.55990098	0.589909055	0.620749707	0.990039824	0.676482122	0.811017764	0.701247303	0.611260678
5452.65	0.587281987	0.613835418	0.413042266	0.506863482	0.541094205	0.547355411	0.623725663	0.715103279	0.646786086	0.625151456	0.599846705	0.537960391	0.524384656	0.412475443	0.520392776	0.589473275	0.620660573	0.699274963	0.632869674	0.880969418	0.584103922	0.662498018	0.666698485	0.713576769	0.618040296	0.549945083	0.604066377	0.57205017	0.595090082	0.563247307	0.604844782	0.539532709	0.565249428	0.536931269	0.60270866	0.583309345	0.595598201	0.625248518	0.556588735	0.632063189	0.580957411	0.55671122	0.58835394	0.621100417	0.989694632	0.675870769	0.808782266	0.701090191	0.610699562
5454	0.586792557	0.613791527	0.41423449	0.505622314	0.540433038	0.547136782	0.623483274	0.715033359	0.646499784	0.625073391	0.599754218	0.538006041	0.524099562	0.410521254	0.518451107	0.590556844	0.620361721	0.699034351	0.633328002	0.879502698	0.584529967	0.662319441	0.665842175	0.7135989	0.617394846	0.550191789	0.603649919	0.571941857	0.595076994	0.563103911	0.604429818	0.539199077	0.565080592	0.537171505	0.602729121	0.583108588	0.595585128	0.625187965	0.556219352	0.632105512	0.581085519	0.553460549	0.586800346	0.621435911	0.989343393	0.675261354	0.806523721	0.700931342	0.610130358
5455.35	0.586306223	0.613782189	0.415414792	0.504398264	0.539765849	0.546923478	0.623222671	0.714956779	0.646234059	0.624980625	0.599632123	0.538040584	0.523853353	0.408515769	0.516465341	0.59163877	0.620084992	0.698790578	0.633779978	0.87802244	0.584942762	0.662137717	0.664946965	0.713631953	0.61678787	0.550557853	0.603227343	0.571817465	0.595050948	0.562950119	0.603993214	0.53887815	0.56491656	0.537415473	0.602747797	0.58291033	0.595561559	0.625126299	0.555852893	0.632147555	0.58121166	0.550150952	0.58525144	0.621756251	0.988986115	0.674653754	0.804241815	0.70077025	0.609553317
5456.7	0.585822679	0.613804795	0.416579681	0.503194862	0.539091648	0.546716146	0.622944077	0.714873579	0.645988215	0.6248722	0.599480134	0.53806367	0.523645115	0.406461569	0.514435755	0.592719033	0.619828384	0.698543807	0.634224647	0.876528398	0.585342745	0.661952786	0.664013001	0.713672605	0.616219289	0.551031764	0.60279895	0.571677601	0.59501213	0.562786079	0.6035356	0.53857069	0.564757521	0.53766223	0.602764601	0.58271521	0.59552737	0.625063724	0.555489322	0.632189281	0.581335315	0.546785663	0.583710959	0.62206101	0.988622851	0.674047938	0.801936402	0.700606479	0.608968836
