freq	kvnp_7_p	kvnp_10_p	kvnp_11_c	kvnp_14_c	7_p_std	10_p_std	11_c_std	14_c_std	p_mean	c_mean
16420.05	-3.5265486	3.2575457	0.007463756	-2.4311554	0.063093075	0.040275271	0.086510226	0.057622161	0.051684173	0.072066194
16421.4	-3.5262368	3.253443	0.015558041	-2.4405046	0.063096103	0.040234906	0.08658748	0.057534407	0.051665504	0.072060943
16422.75	-3.5280552	3.245067	0.021887254	-2.4510648	0.063078446	0.040152497	0.086647887	0.057435286	0.051615471	0.072041587
16424.1	-3.5268395	3.2430398	0.028652163	-2.4613698	0.06309025	0.040132552	0.086712453	0.05733856	0.051611401	0.072025507
16425.45	-3.5269768	3.2396433	0.035580628	-2.4680688	0.063088917	0.040099135	0.08677858	0.057275682	0.051594026	0.072027131
16426.8	-3.5287707	3.238828	0.04338285	-2.4805663	0.063071498	0.040091114	0.086853046	0.057158377	0.051581306	0.072005711
16428.15	-3.527889	3.2361429	0.049756635	-2.4906416	0.063080059	0.040064696	0.086913879	0.057063807	0.051572378	0.071988843
16429.5	-3.5285213	3.235935	0.05737047	-2.5010712	0.063073919	0.040062651	0.086986547	0.056965912	0.051568285	0.071976229
16430.85	-3.5298958	3.2354836	0.064996995	-2.511815	0.063060572	0.040058209	0.087059336	0.056865067	0.051559391	0.071962202
16432.2	-3.5306683	3.2382307	0.070551224	-2.5247316	0.063053071	0.040085237	0.087112347	0.056743828	0.051569154	0.071928088
16433.55	-3.5304441	3.2395086	0.079767786	-2.536468	0.063055248	0.04009781	0.087200312	0.056633667	0.051576529	0.07191699
16434.9	-3.5319135	3.241795	0.08347727	-2.5487628	0.06304098	0.040120305	0.087235716	0.056518265	0.051580642	0.071876991
16436.25	-3.5328786	3.2465777	0.09220273	-2.559466	0.063031608	0.040167361	0.087318994	0.056417802	0.051599484	0.071868398
16437.6	-3.5344863	3.2512307	0.09917738	-2.5717502	0.063015997	0.04021314	0.087385562	0.056302499	0.051614568	0.07184403
16438.95	-3.53509	3.2555165	0.104206435	-2.5870416	0.063010135	0.040255306	0.08743356	0.056158969	0.051632721	0.071796265
16440.3	-3.5376275	3.2605457	0.11024433	-2.5995412	0.062985494	0.040304787	0.087491187	0.056041644	0.051645141	0.071766416
16441.65	-3.5378468	3.2695796	0.1170898	-2.614172	0.062983365	0.040393669	0.087556522	0.055904315	0.051688517	0.071730419
16443	-3.5401323	3.2764091	0.12275199	-2.6256084	0.062961172	0.040460862	0.087610563	0.05579697	0.051711017	0.071703767
16444.35	-3.5408742	3.2861829	0.12763168	-2.6411433	0.062953967	0.040557023	0.087657136	0.055651155	0.051755495	0.071654146
16445.7	-3.5413008	3.2920587	0.13328417	-2.6564605	0.062949825	0.040614833	0.087711085	0.055507384	0.051782329	0.071609234
16447.05	-3.5448122	3.3019834	0.13976309	-2.6713061	0.062915728	0.040712479	0.087772921	0.055368039	0.051814103	0.07157048
16448.4	-3.5456502	3.3114636	0.14611521	-2.6850793	0.06290759	0.040805752	0.087833547	0.055238759	0.051856671	0.071536153
16449.75	-3.5482059	3.3217347	0.15283595	-2.7051127	0.062882773	0.040906805	0.087897691	0.05505072	0.051894789	0.071474206
16451.1	-3.550548	3.3334396	0.15631728	-2.7182608	0.062860031	0.041021966	0.087930918	0.054927308	0.051940998	0.071429113
16452.45	-3.5526714	3.3461702	0.1614717	-2.734777	0.062839412	0.041147218	0.087980113	0.054772283	0.051993315	0.071376198
16453.8	-3.5559406	3.3587985	0.16556162	-2.75162	0.062807666	0.041271464	0.088019148	0.054614189	0.052039565	0.071316669
16455.15	-3.5588474	3.3713279	0.17028394	-2.7695057	0.06277944	0.041394737	0.088064219	0.054446309	0.052087088	0.071255264
16456.5	-3.5610986	3.385588	0.1737568	-2.7837985	0.06275758	0.041535037	0.088097365	0.054312153	0.052146308	0.071204759
16457.85	-3.5629199	3.3983743	0.17594586	-2.8041854	0.062739894	0.041660837	0.088118258	0.054120796	0.052200366	0.071119527
16459.2	-3.5676181	3.4169059	0.18051589	-2.8217053	0.062694273	0.041843164	0.088161875	0.053956349	0.052268718	0.071059112
16460.55	-3.5714123	3.4297855	0.18365203	-2.8384635	0.062657429	0.041969882	0.088191807	0.053799052	0.052313655	0.070995429
16461.9	-3.573301	3.443002	0.18951315	-2.8560667	0.062639089	0.042099914	0.088247747	0.053633823	0.052369502	0.070940785
16463.25	-3.578289	3.458707	0.19238476	-2.8757377	0.062590654	0.042254431	0.088275154	0.053449185	0.052422542	0.07086217
16464.6	-3.582189	3.4774857	0.19439714	-2.8925626	0.062552783	0.042439188	0.088294361	0.053291262	0.052495986	0.070792812
16465.95	-3.5855234	3.49358	0.19865057	-2.9103885	0.062520404	0.042597535	0.088334957	0.053123943	0.05255897	0.07072945
16467.3	-3.5895042	3.5108204	0.19989918	-2.9291432	0.062481749	0.042767157	0.088346874	0.052947906	0.052624453	0.07064739
16468.65	-3.592486	3.527223	0.20250107	-2.95015	0.062452795	0.042928537	0.088371707	0.05275073	0.052690666	0.070561219
16470	-3.5978458	3.545129	0.20311129	-2.9677331	0.062400749	0.043104708	0.088377531	0.05258569	0.052752728	0.070481611
16471.35	-3.6007385	3.5638418	0.20827416	-2.986036	0.062372659	0.043288817	0.088426807	0.052413894	0.052830738	0.07042035
16472.7	-3.6071253	3.5810134	0.20475818	-3.0061803	0.062310641	0.043457763	0.088393249	0.052224814	0.052884202	0.070309032
16474.05	-3.6105673	3.6000473	0.20877796	-3.0245159	0.062277217	0.043645031	0.088431615	0.052052711	0.052961124	0.070242163
16475.4	-3.616964	3.6192393	0.2085273	-3.0488777	0.062215103	0.043833855	0.088429223	0.051824044	0.053024479	0.070126633
16476.75	-3.6212935	3.6376896	0.20939273	-3.067724	0.062173061	0.044015382	0.088437482	0.051647147	0.053094221	0.070042315
16478.1	-3.6265604	3.6603222	0.20954713	-3.0900693	0.062121917	0.044238056	0.088438956	0.051437408	0.053179987	0.069938182
16479.45	-3.6309636	3.6784792	0.21032111	-3.1079016	0.06207916	0.044416697	0.088446343	0.051270029	0.053247929	0.069858186
16480.8	-3.635458	3.696102	0.21040742	-3.1280684	0.062035518	0.044590082	0.088447167	0.051080738	0.0533128	0.069763952
16482.15	-3.6401727	3.7157	0.2069238	-3.1503963	0.061989736	0.0447829	0.088413918	0.050871162	0.053386318	0.06964254
16483.5	-3.648975	3.7368984	0.2061966	-3.1722538	0.061904262	0.044991464	0.088406978	0.050666001	0.053447863	0.069536489
16484.85	-3.6523643	3.7550423	0.20597097	-3.1933625	0.06187135	0.045169976	0.088404824	0.050467869	0.053520663	0.069436347
16486.2	-3.6588147	3.776686	0.20437689	-3.2147987	0.061808714	0.045382921	0.08838961	0.050266662	0.053595818	0.069328136
16487.55	-3.6651976	3.794075	0.20293392	-3.2349389	0.061746733	0.045554006	0.088375838	0.050077621	0.05365037	0.069226729
16488.9	-3.6717393	3.816918	0.20117956	-3.25309	0.061683211	0.045778751	0.088359094	0.049907249	0.053730981	0.069133172
16490.25	-3.677647	3.8378294	0.19664758	-3.2794023	0.061625844	0.045984491	0.08831584	0.049660275	0.053805168	0.068988057
16491.6	-3.6833138	3.8600898	0.19622995	-3.2979312	0.061570817	0.046203504	0.088311854	0.049486357	0.053887161	0.068899105
16492.95	-3.6899755	3.8791788	0.19134107	-3.319375	0.061506129	0.046391314	0.088265193	0.04928508	0.053948722	0.068775136
16494.3	-3.6980774	3.8995526	0.18959938	-3.3422842	0.061427456	0.046591765	0.08824857	0.049070047	0.054009611	0.068659309
16495.65	-3.7038298	3.9192178	0.18571459	-3.365164	0.061371598	0.046785245	0.088211493	0.048855291	0.054078421	0.068533392
16497	-3.7124026	3.939734	0.18098369	-3.3835564	0.061288352	0.046987097	0.08816634	0.048682655	0.054137725	0.068424497
16498.35	-3.7179883	3.9615061	0.17648228	-3.4038677	0.061234113	0.047201305	0.088123377	0.048492007	0.054217709	0.068307692
16499.7	-3.7258644	3.9801815	0.17314743	-3.4266005	0.061157633	0.047385046	0.088091549	0.048278631	0.054271339	0.06818509
16501.05	-3.7328186	3.9996817	0.1666195	-3.4470894	0.061090104	0.047576902	0.088029245	0.048086316	0.054333503	0.06805778
16502.4	-3.739977	4.019905	0.15835144	-3.4724195	0.061020593	0.047775873	0.087950333	0.04784856	0.054398233	0.067899446
16503.75	-3.748705	4.041202	0.15489821	-3.4892573	0.06093584	0.047985407	0.087917374	0.047690516	0.054460624	0.067803945
16505.1	-3.756713	4.0616717	0.14954792	-3.5156806	0.060858079	0.048186802	0.08786631	0.047442499	0.05452244	0.067654405
16506.45	-3.7633493	4.082591	0.14304702	-3.5328338	0.060793638	0.04839262	0.087804264	0.047281495	0.054593129	0.067542879
16507.8	-3.7704718	4.100463	0.13612597	-3.5571544	0.060724475	0.048568456	0.087738208	0.047053215	0.054646466	0.067395711
16509.15	-3.7799618	4.118913	0.13093935	-3.577286	0.060632323	0.04874998	0.087688705	0.046864254	0.054691152	0.067276479
16510.5	-3.7862	4.14053	0.1216285	-3.593559	0.060571748	0.048962662	0.08759984	0.046711511	0.054767205	0.067155675
16511.85	-3.7944043	4.16013	0.114623785	-3.6170275	0.06049208	0.0491555	0.087532986	0.046491229	0.05482379	0.067012107
16513.2	-3.8032131	4.1771593	0.10665412	-3.6398304	0.060406543	0.049323046	0.087456921	0.046277194	0.054864795	0.066867058
16514.55	-3.8114073	4.197849	0.09528882	-3.6593094	0.060326974	0.049526605	0.087348448	0.046094359	0.05492679	0.066721404
16515.9	-3.820125	4.2138596	0.086740084	-3.6811364	0.060242321	0.049684128	0.087266857	0.045889484	0.054963225	0.066578171
16517.25	-3.8291962	4.234116	0.078977816	-3.7012012	0.060154236	0.049883424	0.087192772	0.04570115	0.05501883	0.066446961
16518.6	-3.8387828	4.252374	0.06797046	-3.723178	0.060061146	0.050063059	0.087087716	0.04549487	0.055062102	0.066291293
16519.95	-3.8459475	4.270325	0.058847815	-3.7392015	0.059991574	0.050239673	0.087000647	0.045344469	0.055115623	0.066172558
16521.3	-3.8553987	4.28907	0.048430815	-3.7575166	0.059899798	0.050424098	0.086901225	0.045172558	0.055161948	0.066036891
16522.65	-3.8654306	4.307078	0.039246976	-3.775272	0.059802384	0.050601273	0.086813572	0.045005901	0.055201829	0.065909736
16524	-3.8724945	4.3238735	0.024941852	-3.796805	0.059733791	0.050766519	0.086677041	0.044803786	0.055250155	0.065740413
16525.35	-3.8830903	4.34064	0.016753659	-3.8157635	0.059630901	0.050931479	0.086598891	0.044625836	0.05528119	0.065612363
16526.7	-3.891486	4.3586545	0.00461612	-3.8286996	0.059549375	0.051108717	0.086483047	0.044504414	0.055329046	0.065493731
16528.05	-3.9009738	4.375243	-0.006820351	-3.8495183	0.059457244	0.051271926	0.086373895	0.044309004	0.055364585	0.065341449
16529.4	-3.910261	4.3899517	-0.02054425	-3.8675115	0.059367062	0.05141664	0.086242911	0.044140115	0.055391851	0.065191513
16530.75	-3.9182377	4.4090877	-0.031750243	-3.8843882	0.059289605	0.051604913	0.086135958	0.043981705	0.055447259	0.065058832
16532.1	-3.9272907	4.42312	-0.045971572	-3.9010513	0.059201696	0.051742972	0.086000227	0.0438253	0.055472334	0.064912764
16533.45	-3.936739	4.438637	-0.056504633	-3.9203293	0.059109949	0.051895639	0.085899697	0.043644352	0.055502794	0.064772024
16534.8	-3.9455664	4.45546	-0.0712455	-3.9359376	0.059024231	0.052061155	0.085759007	0.043497848	0.055542693	0.064628427
16536.15	-3.9556062	4.4679585	-0.084879436	-3.9517996	0.05892674	0.052184123	0.085628881	0.043348962	0.055555432	0.064488922
16537.5	-3.9630013	4.48403	-0.098370425	-3.966954	0.058854931	0.052342246	0.08550012	0.043206719	0.055598588	0.064353419
16538.85	-3.9739156	4.4998302	-0.11430795	-3.9836044	0.058748948	0.052497698	0.085348009	0.043050434	0.055623323	0.064199221
16540.2	-3.9829493	4.5133543	-0.1295995	-3.9990273	0.058661227	0.052630758	0.085202063	0.04290567	0.055645992	0.064053866
16541.55	-3.991982	4.5255003	-0.14245722	-4.015191	0.058573515	0.052750258	0.085079346	0.042753953	0.055661887	0.063916649
16542.9	-4.002595	4.540808	-0.15940534	-4.0243745	0.058470459	0.052900866	0.084917589	0.042667754	0.055685662	0.063792671
16544.25	-4.0083632	4.5509553	-0.17450726	-4.04046	0.058414447	0.053000701	0.084773453	0.042516771	0.055707574	0.063645112
16545.6	-4.020313	4.5650353	-0.18955804	-4.0543766	0.058298409	0.05313923	0.084629804	0.042386146	0.05571882	0.063507975
16546.95	-4.0279083	4.577154	-0.20658411	-4.0666075	0.058224656	0.053258462	0.084467304	0.042271343	0.055741559	0.063369323
16548.3	-4.0409	4.588152	-0.22309454	-4.079104	0.058098501	0.053366668	0.084309724	0.042154047	0.055732584	0.063231886
16549.65	-4.049025	4.600755	-0.24038637	-4.0888586	0.058019603	0.053490664	0.084144687	0.042062488	0.055755134	0.063103587
16551	-4.0573344	4.6132116	-0.2570903	-4.1034536	0.057938915	0.053613221	0.083985261	0.041925495	0.055776068	0.062955378
16552.35	-4.066662	4.624365	-0.2743374	-4.112905	0.05784834	0.053722955	0.083820651	0.041836781	0.055785648	0.062828716
16553.7	-4.0755916	4.633984	-0.29135013	-4.12237	0.05776163	0.053817593	0.083658277	0.04174794	0.055789612	0.062703109
16555.05	-4.0836644	4.645459	-0.3091435	-4.133893	0.05768324	0.053930492	0.083488453	0.041639782	0.055806866	0.062564118
16556.4	-4.095065	4.6544085	-0.32855967	-4.139038	0.057572535	0.054018543	0.083303141	0.04159149	0.055795539	0.062447315
16557.75	-4.1028833	4.6608353	-0.34544095	-4.1496296	0.057496616	0.054081775	0.083142022	0.041492074	0.055789195	0.062317048
16559.1	-4.1115403	4.673747	-0.36607105	-4.160721	0.057412553	0.054208808	0.082945124	0.041387967	0.055810681	0.062166545
16560.45	-4.1214266	4.6822877	-0.38266113	-4.1631684	0.057316552	0.054292838	0.082786784	0.041364995	0.055804695	0.062075889
16561.8	-4.130091	4.6878843	-0.40165588	-4.173055	0.057232417	0.054347901	0.082605494	0.041272196	0.055790159	0.061938845
16563.15	-4.138185	4.696289	-0.4202521	-4.1797843	0.057153821	0.054430592	0.082428007	0.041209033	0.055792206	0.06181852
16564.5	-4.147031	4.705303	-0.44169256	-4.188495	0.057067923	0.054519278	0.082223375	0.041127272	0.0557936	0.061675323
16565.85	-4.1542435	4.711389	-0.45964006	-4.1931815	0.056997886	0.054579156	0.08205208	0.041083283	0.055788521	0.061567681
16567.2	-4.1617994	4.7178993	-0.47976673	-4.198882	0.056924515	0.054643208	0.081859986	0.041029777	0.055783862	0.061444881
16568.55	-4.1733418	4.7254987	-0.49815446	-4.202018	0.056812433	0.054717976	0.081684489	0.041000341	0.055765205	0.061342415
16569.9	-4.1794333	4.728282	-0.5192992	-4.2065644	0.056753282	0.05474536	0.081482679	0.040957668	0.055749321	0.061220173
16571.25	-4.187694	4.7367644	-0.54016656	-4.207194	0.056673067	0.054828816	0.081283516	0.040951758	0.055750942	0.061117637
16572.6	-4.1964784	4.741695	-0.5592676	-4.215797	0.056587767	0.054877326	0.081101211	0.040871008	0.055732547	0.06098611
16573.95	-4.2033577	4.745352	-0.5792101	-4.2120814	0.056520966	0.054913306	0.080910876	0.040905883	0.055717136	0.060908379
16575.3	-4.209657	4.7502546	-0.6000973	-4.217286	0.056459797	0.054961542	0.080711523	0.040857032	0.055710669	0.060784277
16576.65	-4.2179	4.7562037	-0.62218845	-4.223923	0.056379754	0.055020073	0.08050068	0.040794735	0.055699913	0.060647708
16578	-4.226321	4.7567463	-0.64102405	-4.224929	0.056297982	0.055025411	0.080320909	0.040785292	0.055661697	0.060553101
16579.35	-4.2327604	4.762503	-0.6627906	-4.226205	0.056235453	0.055082049	0.080113164	0.040773315	0.055658751	0.06044324
16580.7	-4.240131	4.76524	-0.6829702	-4.2291613	0.056163881	0.055108978	0.079920565	0.040745567	0.05563643	0.060333066
16582.05	-4.248682	4.765474	-0.70499694	-4.227697	0.056080847	0.05511128	0.079710337	0.040759311	0.055596064	0.060234824
16583.4	-4.2541976	4.768336	-0.72512823	-4.227162	0.056027288	0.055139438	0.079518199	0.040764333	0.055583363	0.060141266
16584.75	-4.2621446	4.7685876	-0.7457703	-4.2301764	0.05595012	0.055141914	0.079321187	0.040736039	0.055546017	0.060028613
16586.1	-4.2683597	4.7711267	-0.76649266	-4.227078	0.055889768	0.055166895	0.079123408	0.040765121	0.055528332	0.059944264
16587.45	-4.2731276	4.770756	-0.78834355	-4.222419	0.05584347	0.055163248	0.078914858	0.040808852	0.055503359	0.059861855
16588.8	-4.280561	4.770953	-0.81023103	-4.224805	0.055771288	0.055165186	0.078705959	0.040786456	0.055468237	0.059746207
16590.15	-4.2855988	4.771164	-0.83070207	-4.21906	0.055722369	0.055167262	0.078510578	0.04084038	0.055444816	0.059675479
16591.5	-4.292956	4.7720227	-0.8512118	-4.220428	0.055650928	0.055175711	0.078314829	0.04082754	0.055413319	0.059571184
16592.85	-4.2990727	4.769111	-0.87258554	-4.2210255	0.055591532	0.055147063	0.078110833	0.040821932	0.055369298	0.059466382
16594.2	-4.303314	4.769913	-0.89448136	-4.215108	0.055550347	0.055154954	0.077901854	0.040877475	0.055352651	0.059389665
16595.55	-4.3100085	4.767587	-0.91597277	-4.2114277	0.05548534	0.055132069	0.077696735	0.040912019	0.055308705	0.059304377
16596.9	-4.3135257	4.7675605	-0.9361082	-4.209133	0.055451187	0.055131809	0.077504558	0.040933558	0.055291498	0.059219058
16598.25	-4.318135	4.7637286	-0.9581615	-4.205984	0.055406429	0.055094108	0.077294076	0.040963115	0.055250268	0.059128596
16599.6	-4.324014	4.7605824	-0.97804576	-4.201079	0.055349341	0.055063153	0.077104296	0.041009155	0.055206247	0.059056726
16600.95	-4.3280883	4.7583976	-0.9998805	-4.1983624	0.055309778	0.055041658	0.0768959	0.041034654	0.055175718	0.058965277
16602.3	-4.332308	4.753736	-1.0199497	-4.1896024	0.055268803	0.054995794	0.076704355	0.041116878	0.055132298	0.058910617
16603.65	-4.336544	4.7487884	-1.0401244	-4.1838737	0.055227669	0.054947116	0.076511803	0.041170649	0.055087393	0.058841226
16605	-4.3409605	4.746307	-1.0609369	-4.1829033	0.055184783	0.054922702	0.076313164	0.041179757	0.055053743	0.058746461
16606.35	-4.3450513	4.7415485	-1.081747	-4.172845	0.05514506	0.054875885	0.076114548	0.041274167	0.055010472	0.058694358
16607.7	-4.348862	4.7336187	-1.10151	-4.1714315	0.055108056	0.054797866	0.075925925	0.041287435	0.054952961	0.05860668
16609.05	-4.3541374	4.73038	-1.1210923	-4.167567	0.05505683	0.054766002	0.075739027	0.041323708	0.054911416	0.058531368
16610.4	-4.354692	4.7237477	-1.1412271	-4.162174	0.055051444	0.054700749	0.075546856	0.041374328	0.054876097	0.058460592
16611.75	-4.35786	4.717396	-1.1610867	-4.1544023	0.055020682	0.054638257	0.075357311	0.041447276	0.054829469	0.058402294
16613.1	-4.360584	4.712664	-1.180568	-4.1483297	0.05499423	0.0545917	0.075171377	0.041504275	0.054792965	0.058337826
16614.45	-4.3648305	4.700953	-1.197542	-4.1407166	0.054952995	0.054476479	0.075009374	0.041575734	0.054714737	0.058292554
16615.8	-4.3677993	4.6937604	-1.2181109	-4.134963	0.054924167	0.054405714	0.074813059	0.041629739	0.05466494	0.058221399
16617.15	-4.3687177	4.690508	-1.2356646	-4.125612	0.054915249	0.054373714	0.074645523	0.04171751	0.054644482	0.058181516
16618.5	-4.371347	4.68129	-1.2542224	-4.1233616	0.054889717	0.054283022	0.074468403	0.041738633	0.054586369	0.058103518
16619.85	-4.3721514	4.6711116	-1.2720611	-4.1136627	0.054881906	0.05418288	0.074298146	0.041829669	0.054532393	0.058063908
16621.2	-4.3744907	4.6617775	-1.2911845	-4.10809	0.05485919	0.054091045	0.074115628	0.041881976	0.054475117	0.057998802
16622.55	-4.3760757	4.6544266	-1.3073816	-4.101422	0.054843799	0.054018721	0.073961039	0.041944564	0.05443126	0.057952802
16623.9	-4.376989	4.64413	-1.3247025	-4.0971537	0.054834931	0.053917417	0.073795725	0.041984628	0.054376174	0.057890176
16625.25	-4.3774986	4.633286	-1.3418752	-4.0897593	0.054829982	0.053810726	0.073631824	0.042054033	0.054320354	0.057842929
16626.6	-4.379015	4.623629	-1.3594708	-4.082831	0.054815258	0.053715714	0.073463888	0.042119064	0.054265486	0.057791476
16627.95	-4.3773017	4.6114373	-1.3749479	-4.0758357	0.054831894	0.053595764	0.073316171	0.042184724	0.054213829	0.057750448
16629.3	-4.3796315	4.604456	-1.3896358	-4.069459	0.054809271	0.053527077	0.073175986	0.042244578	0.054168174	0.057710282
16630.65	-4.380062	4.587714	-1.4085673	-4.0645137	0.054805091	0.053362358	0.0729953	0.042290996	0.054083724	0.057643148
16632	-4.3804507	4.5787883	-1.422168	-4.0612803	0.054801316	0.053274541	0.072865491	0.042321345	0.054037929	0.057593418
16633.35	-4.3803773	4.5649805	-1.4353564	-4.047704	0.054802029	0.053138691	0.072739618	0.042448776	0.05397036	0.057594197
16634.7	-4.3795614	4.552943	-1.4514605	-4.0435286	0.054809952	0.053020258	0.072585917	0.042487968	0.053915105	0.057536942
16636.05	-4.379929	4.5407634	-1.4640306	-4.0387836	0.054806382	0.052900427	0.072465945	0.042532506	0.053853404	0.057499225
16637.4	-4.3792677	4.5281067	-1.4780825	-4.029633	0.054812804	0.052775902	0.072331831	0.042618396	0.053794353	0.057475113
16638.75	-4.3786545	4.5149174	-1.4911972	-4.022028	0.054818758	0.052646136	0.072206661	0.042689779	0.053732447	0.05744822
16640.1	-4.377098	4.5019984	-1.5040215	-4.01504	0.054833872	0.052519031	0.072084263	0.04275537	0.053676452	0.057419816
16641.45	-4.3759923	4.4870095	-1.5174334	-4.011959	0.054844609	0.05237156	0.071956257	0.042784289	0.053608085	0.057370273
16642.8	-4.3755083	4.472014	-1.5272197	-4.000904	0.054849309	0.052224024	0.071862854	0.042888055	0.053536667	0.057375454
16644.15	-4.373222	4.4601493	-1.5408906	-3.9945672	0.05487151	0.052107291	0.071732376	0.042947534	0.053489401	0.057339955
16645.5	-4.370404	4.4451632	-1.5509712	-3.9918058	0.054898874	0.051959848	0.071636164	0.042973453	0.053429361	0.057304808
16646.85	-4.369817	4.4312916	-1.5598283	-3.9848483	0.054904574	0.05182337	0.07155163	0.043038758	0.053363972	0.057295194
16648.2	-4.366029	4.413486	-1.5701755	-3.9778779	0.054941357	0.051648186	0.071452874	0.043104184	0.053294772	0.057278529
16649.55	-4.365297	4.398912	-1.5801725	-3.9731853	0.054948465	0.051504798	0.07135746	0.04314823	0.053226631	0.057252845
16650.9	-4.36344	4.3840513	-1.589282	-3.9706497	0.054966498	0.051358588	0.071270517	0.04317203	0.053162543	0.057221273
16652.25	-4.3596396	4.3682137	-1.6007184	-3.9583008	0.055003401	0.051202767	0.071161365	0.04328794	0.053103084	0.057224653
16653.6	-4.357019	4.352749	-1.6070969	-3.958039	0.055028848	0.051050615	0.071100487	0.043290398	0.053039732	0.057195443
16654.95	-4.355672	4.3338604	-1.6131035	-3.9518402	0.055041928	0.050864776	0.071043159	0.043348581	0.052953352	0.05719587
16656.3	-4.352525	4.317193	-1.621461	-3.9438126	0.055072487	0.050700791	0.070963393	0.043423931	0.052886639	0.057193662
16657.65	-4.3481994	4.300052	-1.6278397	-3.941968	0.05511449	0.050532147	0.070902513	0.043441245	0.052823318	0.057171879
16659	-4.34395	4.2831545	-1.634041	-3.9358718	0.055155754	0.050365898	0.070843327	0.043498465	0.052760826	0.057170896
16660.35	-4.34112	4.2651052	-1.6397032	-3.9329498	0.055183234	0.050188317	0.070789285	0.043525892	0.052685775	0.057157589
16661.7	-4.3373494	4.25099	-1.6457475	-3.9286714	0.055219849	0.050049442	0.070731597	0.04356605	0.052634645	0.057148824
16663.05	-4.3342094	4.2328925	-1.6491237	-3.9238467	0.055250339	0.049871386	0.070699374	0.043611336	0.052560863	0.057155355
16664.4	-4.3306932	4.214683	-1.6558231	-3.91707	0.055284483	0.049692229	0.070635433	0.043674944	0.052488356	0.057155189
16665.75	-4.326685	4.196762	-1.65949	-3.913195	0.055323404	0.04951591	0.070600436	0.043711316	0.052419657	0.057155876
16667.1	-4.3229356	4.177897	-1.6597431	-3.9123127	0.055359813	0.049330304	0.07059802	0.043719598	0.052345058	0.057158809
16668.45	-4.319162	4.1597047	-1.6629596	-3.9063234	0.055396456	0.049151316	0.070567321	0.043775815	0.052273886	0.057171568
16669.8	-4.3118854	4.14296	-1.6664548	-3.9056392	0.055467115	0.04898657	0.070533962	0.043782237	0.052226843	0.0571581
16671.15	-4.3103347	4.1241627	-1.6689539	-3.9005537	0.055482173	0.04880163	0.07051011	0.043829971	0.052141901	0.057170041
16672.5	-4.30626	4.107003	-1.670277	-3.9000862	0.05552174	0.048632801	0.070497482	0.043834359	0.052077271	0.057165921
16673.85	-4.3010483	4.0867853	-1.6705102	-3.8955207	0.055572348	0.048433886	0.070495256	0.043877212	0.052003117	0.057186234
16675.2	-4.295954	4.0669203	-1.6709524	-3.894997	0.055621816	0.048238441	0.070491036	0.043882128	0.051930128	0.057186582
16676.55	-4.2904882	4.049379	-1.6725882	-3.8895442	0.055674891	0.048065858	0.070475423	0.043933309	0.051870374	0.057204366
16677.9	-4.2852225	4.0312667	-1.6700565	-3.8868861	0.055726023	0.047887657	0.070499587	0.043958259	0.05180684	0.057228923
16679.25	-4.280135	4.013023	-1.6703371	-3.885439	0.055775425	0.047708163	0.070496908	0.043971842	0.051741794	0.057234375
16680.6	-4.2769	3.992745	-1.6681081	-3.8819842	0.055806838	0.047508654	0.070518182	0.04400427	0.051657746	0.057261226
16681.95	-4.27103	3.9778438	-1.6653706	-3.8822348	0.055863839	0.047362046	0.07054431	0.044001917	0.051612943	0.057273114
16683.3	-4.26633	3.9574478	-1.6641598	-3.8788424	0.055909478	0.047161377	0.070555866	0.044033759	0.051535427	0.057294813
16684.65	-4.25939	3.938617	-1.6631418	-3.879033	0.055976868	0.046976107	0.070565582	0.04403197	0.051476487	0.057298776
16686	-4.254943	3.9204535	-1.6573967	-3.8782413	0.05602005	0.046797402	0.070620415	0.044039402	0.051408726	0.057329908
16687.35	-4.248737	3.900867	-1.6531894	-3.8787506	0.056080313	0.046604697	0.07066057	0.044034621	0.051342505	0.057347596
16688.7	-4.2452035	3.8848019	-1.6505146	-3.8745527	0.056114625	0.046446638	0.070686099	0.044074024	0.051280632	0.057380061
16690.05	-4.239066	3.8637333	-1.6481334	-3.8730102	0.056174223	0.046239351	0.070708826	0.044088502	0.051206787	0.057398664
16691.4	-4.233966	3.8476353	-1.6427065	-3.875712	0.056223746	0.046080968	0.070760621	0.044063142	0.051152357	0.057411882
16692.75	-4.2256446	3.8282433	-1.6374004	-3.8755918	0.05630455	0.045890177	0.070811264	0.044064271	0.051097363	0.057437767
16694.1	-4.223644	3.8119342	-1.6307361	-3.876168	0.056323977	0.045729717	0.070874869	0.044058862	0.051026847	0.057466866
16695.45	-4.2146583	3.7928736	-1.6254281	-3.876108	0.056411232	0.045542186	0.07092553	0.044059425	0.050976709	0.057492478
16696.8	-4.21025	3.7735026	-1.6209437	-3.874105	0.056454039	0.045351601	0.07096833	0.044078226	0.05090282	0.057523278
16698.15	-4.2046657	3.7586746	-1.615753	-3.8753567	0.056508265	0.045205713	0.071017872	0.044066477	0.050856989	0.057542174
16699.5	-4.19912	3.7411077	-1.6080297	-3.8739696	0.056562116	0.045032878	0.071091585	0.044079497	0.050797497	0.057585541
16700.85	-4.1919723	3.7215228	-1.6022477	-3.8739223	0.056631523	0.044840189	0.071146769	0.044079941	0.050735856	0.057613355
16702.2	-4.1879716	3.70627	-1.5947826	-3.8737717	0.056670372	0.044690121	0.071218018	0.044081354	0.050680247	0.057649686
